U926S_XRFePAME_Site,U926S_XRFePAME_Hole,U926S_XRFePAME_Core,U926S_XRFePAME_Type,U926S_XRFePAME_Section,U926S_XRFePAME_Interval,U926S_XRFePAME_CSF,U926S_XRFePAME_CCSF,U926S_XRFePAME_FeArea,U926S_XRFePAME_AgeW17
U926,C,22,H,4,135,205.85,219.36,8801,8.61721
U926,C,22,H,4,139,205.89,219.4,8456,8.62007
U926,C,22,H,4,140,205.9,219.41,9296,8.62078
U926,C,22,H,4,143,205.93,219.44,9276,8.62293
U926,C,22,H,4,144,205.94,219.45,9906,8.62364
U926,C,22,H,4,146,205.96,219.47,10111,8.62507
U926,C,22,H,4,148,205.98,219.49,10321,8.6265
U926,C,22,H,5,2,206.02,219.53,9195,8.62936
U926,C,22,H,5,4,206.04,219.55,8751,8.63078
U926,C,22,H,5,6,206.06,219.57,8054,8.63221
U926,C,22,H,5,8,206.08,219.59,7953,8.63364
U926,C,22,H,5,10,206.1,219.61,8000,8.63507
U926,C,22,H,5,12,206.12,219.63,8263,8.6365
U926,C,22,H,5,14,206.14,219.65,8410,8.63793
U926,C,22,H,5,16,206.16,219.67,8861,8.63936
U926,C,22,H,5,18,206.18,219.69,8811,8.64079
U926,C,22,H,5,19,206.19,219.7,9521,8.6415
U926,C,22,H,5,21,206.21,219.72,9509,8.64293
U926,C,22,H,5,24,206.24,219.75,9854,8.64507
U926,C,22,H,5,26,206.26,219.77,9355,8.6465
U926,C,22,H,5,28,206.28,219.79,11622,8.64793
U926,C,22,H,5,30,206.3,219.81,11676,8.64937
U926,C,22,H,5,32,206.32,219.83,9893,8.65083
U926,C,22,H,5,34,206.34,219.85,11145,8.6523
U926,C,22,H,5,36,206.36,219.87,10293,8.65377
U926,C,22,H,5,38,206.38,219.89,8328,8.65523
U926,C,22,H,5,40,206.4,219.91,8650,8.6567
U926,C,22,H,5,42,206.42,219.93,8316,8.65817
U926,C,22,H,5,44,206.44,219.95,7871,8.65963
U926,C,22,H,5,46,206.46,219.97,8728,8.6611
U926,C,22,H,5,48,206.48,219.99,10628,8.66257
U926,C,22,H,5,50,206.5,220.01,12308,8.66403
U926,C,22,H,5,52,206.52,220.03,15493,8.6655
U926,C,22,H,5,54,206.54,220.05,16254,8.66697
U926,C,22,H,5,56,206.56,220.07,17325,8.66843
U926,C,22,H,5,58,206.58,220.09,18959,8.6699
U926,C,22,H,5,60,206.6,220.11,23394,8.67129
U926,C,22,H,5,62,206.62,220.13,24206,8.67243
U926,C,22,H,5,64,206.64,220.15,18109,8.67357
U926,C,22,H,5,66,206.66,220.17,15304,8.67471
U926,C,22,H,5,68,206.68,220.19,12521,8.67586
U926,C,22,H,5,70,206.7,220.21,11047,8.677
U926,C,22,H,5,72,206.72,220.23,9751,8.67814
U926,C,22,H,5,74,206.74,220.25,9778,8.67929
U926,C,22,H,5,76,206.76,220.27,9559,8.68043
U926,C,22,H,5,78,206.78,220.29,10364,8.68157
U926,C,22,H,5,80,206.8,220.31,10612,8.68271
U926,C,22,H,5,82,206.82,220.33,10602,8.68386
U926,C,22,H,5,84,206.84,220.35,10462,8.685
U926,C,22,H,5,86,206.86,220.37,13497,8.68614
U926,C,22,H,5,88,206.88,220.39,17847,8.68729
U926,C,22,H,5,90,206.9,220.41,17552,8.68843
U926,B,22,H,4,6,201.56,220.42,15559,8.689
U926,B,22,H,4,8,201.58,220.44,16678,8.69014
U926,B,22,H,4,10,201.6,220.46,17161,8.69136
U926,B,22,H,4,13,201.63,220.49,11574,8.69355
U926,B,22,H,4,14,201.64,220.5,9756,8.69427
U926,B,22,H,4,16,201.66,220.52,7762,8.69573
U926,B,22,H,4,18,201.68,220.54,6176,8.69718
U926,B,22,H,4,19,201.69,220.55,6683,8.69791
U926,B,22,H,4,22,201.72,220.58,6392,8.70009
U926,B,22,H,4,24,201.74,220.6,6276,8.70155
U926,B,22,H,4,25,201.75,220.61,7045,8.70227
U926,B,22,H,4,28,201.78,220.64,6971,8.70445
U926,B,22,H,4,29,201.79,220.65,6247,8.70518
U926,B,22,H,4,32,201.82,220.68,7479,8.70736
U926,B,22,H,4,34,201.84,220.7,8966,8.70882
U926,B,22,H,4,36,201.86,220.72,10080,8.71027
U926,B,22,H,4,38,201.88,220.74,12220,8.71173
U926,B,22,H,4,40,201.9,220.76,12533,8.71318
U926,B,22,H,4,42,201.92,220.78,12776,8.71464
U926,B,22,H,4,45,201.95,220.81,10452,8.71659
U926,B,22,H,4,46,201.96,220.82,11257,8.71723
U926,B,22,H,4,48,201.98,220.84,11909,8.7185
U926,B,22,H,4,50,202,220.86,10110,8.71977
U926,B,22,H,4,52,202.02,220.88,10392,8.72105
U926,B,22,H,4,54,202.04,220.9,9987,8.72232
U926,B,22,H,4,56,202.06,220.92,9326,8.72359
U926,B,22,H,4,58,202.08,220.94,10781,8.72486
U926,B,22,H,4,60,202.1,220.96,9539,8.72614
U926,B,22,H,4,62,202.12,220.98,9565,8.72741
U926,B,22,H,4,66,202.16,221.02,9463,8.72995
U926,B,22,H,4,69,202.19,221.05,8888,8.73186
U926,B,22,H,4,70,202.2,221.06,9403,8.7325
U926,B,22,H,4,72,202.22,221.08,8552,8.73377
U926,B,22,H,4,74,202.24,221.1,9512,8.73505
U926,B,22,H,4,75,202.25,221.11,9144,8.73568
U926,B,22,H,4,78,202.28,221.14,9027,8.73759
U926,B,22,H,4,80,202.3,221.16,8819,8.73886
U926,B,22,H,4,82,202.32,221.18,8497,8.74014
U926,B,22,H,4,84,202.34,221.2,8378,8.74141
U926,B,22,H,4,85,202.35,221.21,8691,8.74205
U926,B,22,H,4,88,202.38,221.24,8879,8.74395
U926,B,22,H,4,90,202.4,221.26,8315,8.74523
U926,B,22,H,4,92,202.42,221.28,7967,8.7465
U926,B,22,H,4,95,202.45,221.31,7415,8.74841
U926,B,22,H,4,98,202.48,221.34,7982,8.75032
U926,B,22,H,4,99,202.49,221.35,8015,8.75095
U926,B,22,H,4,103,202.53,221.39,8781,8.7535
U926,B,22,H,4,104,202.54,221.4,8533,8.75414
U926,B,22,H,4,106,202.56,221.42,10400,8.75541
U926,B,22,H,4,107,202.57,221.43,9027,8.75605
U926,B,22,H,4,110,202.6,221.46,12760,8.75795
U926,B,22,H,4,114,202.64,221.5,16012,8.7605
U926,B,22,H,4,117,202.67,221.53,13808,8.76241
U926,B,22,H,4,118,202.68,221.54,16344,8.76305
U926,B,22,H,4,120,202.7,221.56,18231,8.76434
U926,B,22,H,4,122,202.72,221.58,17442,8.76569
U926,B,22,H,4,124,202.74,221.6,15516,8.76705
U926,B,22,H,4,127,202.77,221.63,9420,8.76908
U926,B,22,H,4,129,202.79,221.65,9685,8.77044
U926,B,22,H,4,132,202.82,221.68,10936,8.77247
U926,B,22,H,4,135,202.85,221.71,10874,8.7745
U926,B,22,H,4,136,202.86,221.72,11476,8.77518
U926,B,22,H,4,138,202.88,221.74,11513,8.77653
U926,B,22,H,4,141,202.91,221.77,13695,8.77856
U926,B,22,H,4,142,202.92,221.78,14957,8.77924
U926,B,22,H,4,145,202.95,221.81,13583,8.78127
U926,B,22,H,4,146,202.96,221.82,15336,8.78195
U926,B,22,H,4,148,202.98,221.84,17965,8.78331
U926,B,22,H,5,2,203.02,221.88,16988,8.78593
U926,B,22,H,5,4,203.04,221.9,13774,8.78716
U926,B,22,H,5,6,203.06,221.92,11410,8.7884
U926,B,22,H,5,9,203.09,221.95,9954,8.79025
U926,B,22,H,5,10,203.1,221.96,8235,8.79087
U926,B,22,H,5,12,203.12,221.98,11804,8.7921
U926,B,22,H,5,18,203.18,222.04,11504,8.79581
U926,B,22,H,5,20,203.2,222.06,13907,8.79704
U926,B,22,H,5,23,203.23,222.09,13709,8.7989
U926,B,22,H,5,24,203.24,222.1,13340,8.79951
U926,B,22,H,5,26,203.26,222.12,16247,8.80075
U926,B,22,H,5,27,203.27,222.13,13018,8.80137
U926,B,22,H,5,31,203.31,222.17,17440,8.80384
U926,B,22,H,5,32,203.32,222.18,17822,8.80446
U926,B,22,H,5,34,203.34,222.2,16104,8.80569
U926,B,22,H,5,36,203.36,222.22,14304,8.80707
U926,B,22,H,5,39,203.39,222.25,14193,8.80921
U926,B,22,H,5,40,203.4,222.26,13445,8.80993
U926,B,22,H,5,42,203.42,222.28,12185,8.81136
U926,B,22,H,5,44,203.44,222.3,13259,8.81279
U926,B,22,H,5,46,203.46,222.32,12084,8.81421
U926,B,22,H,5,48,203.48,222.34,13108,8.81564
U926,B,22,H,5,50,203.5,222.36,11687,8.81707
U926,B,22,H,5,53,203.53,222.39,11200,8.81921
U926,B,22,H,5,54,203.54,222.4,9948,8.81993
U926,B,22,H,5,57,203.57,222.43,9641,8.82207
U926,B,22,H,5,58,203.58,222.44,11289,8.82279
U926,B,22,H,5,60,203.6,222.46,10467,8.82421
U926,B,22,H,5,62,203.62,222.48,10764,8.82564
U926,B,22,H,5,65,203.65,222.51,9740,8.82779
U926,B,22,H,5,66,203.66,222.52,10828,8.8285
U926,B,22,H,5,68,203.68,222.54,9110,8.82993
U926,B,22,H,5,72,203.72,222.58,10637,8.83279
U926,B,22,H,5,73,203.73,222.59,9512,8.8335
U926,B,22,H,5,76,203.76,222.62,13665,8.83564
U926,B,22,H,5,78,203.78,222.64,13883,8.83707
U926,B,22,H,5,79,203.79,222.65,13178,8.83779
U926,B,22,H,5,82,203.82,222.68,13490,8.83993
U926,B,22,H,5,84,203.84,222.7,13077,8.84129
U926,B,22,H,5,86,203.86,222.72,12347,8.84245
U926,B,22,H,5,88,203.88,222.74,10622,8.84361
U926,B,22,H,5,90,203.9,222.76,10156,8.84477
U926,B,22,H,5,91,203.91,222.77,11560,8.84536
U926,B,22,H,5,94,203.94,222.8,9759,8.8471
U926,B,22,H,5,96,203.96,222.82,9465,8.84826
U926,B,22,H,5,98,203.98,222.84,9077,8.84942
U926,B,22,H,5,101,204.01,222.87,9140,8.85116
U926,B,22,H,5,102,204.02,222.88,9966,8.85174
U926,B,22,H,5,103,204.03,222.89,11186,8.85232
U926,B,22,H,5,106,204.06,222.92,10737,8.85406
U926,B,22,H,5,109,204.09,222.95,12495,8.85581
U926,B,22,H,5,110,204.1,222.96,12361,8.85639
U926,B,22,H,5,113,204.13,222.99,11451,8.85813
U926,B,22,H,5,114,204.14,223,13572,8.85871
U926,B,22,H,5,115,204.15,223.01,15376,8.85929
U926,B,22,H,5,118,204.18,223.04,12244,8.86104
U926,B,22,H,5,119,204.19,223.05,12624,8.86162
U926,B,22,H,5,122,204.22,223.08,12719,8.86337
U926,B,22,H,5,124,204.24,223.1,10974,8.86454
U926,B,22,H,5,127,204.27,223.13,11037,8.86629
U926,B,22,H,5,128,204.28,223.14,10483,8.86687
U926,B,22,H,5,130,204.3,223.16,11007,8.86804
U926,B,22,H,5,132,204.32,223.18,11431,8.86921
U926,B,22,H,5,133,204.33,223.19,11766,8.86979
U926,B,22,H,5,136,204.36,223.22,12292,8.87154
U926,B,22,H,5,138,204.38,223.24,13038,8.87271
U926,B,22,H,5,140,204.4,223.26,13596,8.87387
U926,B,22,H,5,141,204.41,223.27,12607,8.87446
U926,B,22,H,5,144,204.44,223.3,12462,8.87621
U926,B,22,H,5,146,204.46,223.32,17155,8.87738
U926,B,22,H,6,2,204.52,223.38,19145,8.88084
U926,B,22,H,6,4,204.54,223.4,14778,8.88197
U926,B,22,H,6,6,204.56,223.42,11323,8.88309
U926,B,22,H,6,9,204.59,223.45,11023,8.88478
U926,B,22,H,6,10,204.6,223.46,11065,8.88534
U926,B,22,H,6,12,204.62,223.48,10748,8.88647
U926,B,22,H,6,14,204.64,223.5,11059,8.88759
U926,B,22,H,6,17,204.67,223.53,9316,8.88928
U926,B,22,H,6,19,204.69,223.55,10334,8.89041
U926,B,22,H,6,20,204.7,223.56,9834,8.89097
U926,B,22,H,6,24,204.74,223.6,11970,8.89322
U926,B,22,H,6,26,204.76,223.62,12896,8.89434
U926,B,22,H,6,29,204.79,223.65,11282,8.89603
U926,B,22,H,6,30,204.8,223.66,11338,8.89659
U926,B,22,H,6,32,204.82,223.68,11199,8.89772
U926,B,22,H,6,33,204.83,223.69,11306,8.89827
U926,B,22,H,6,36,204.86,223.72,11420,8.89992
U926,B,22,H,6,38,204.88,223.74,10346,8.90102
U926,B,22,H,6,39,204.89,223.75,9749,8.90156
U926,B,22,H,6,42,204.92,223.78,8188,8.90321
U926,B,22,H,6,44,204.94,223.8,7409,8.90431
U926,B,22,H,6,46,204.96,223.82,8504,8.9054
U926,B,22,H,6,48,204.98,223.84,10134,8.9065
U926,B,22,H,6,50,205,223.86,10166,8.9076
U926,B,22,H,6,52,205.02,223.88,9698,8.90869
U926,B,22,H,6,53,205.03,223.89,9144,8.90924
U926,B,22,H,6,57,205.07,223.93,8980,8.91144
U926,B,22,H,6,58,205.08,223.94,9393,8.91198
U926,B,22,H,6,60,205.1,223.96,9686,8.91308
U926,B,22,H,6,62,205.12,223.98,10380,8.91418
U926,B,22,H,6,64,205.14,224,9517,8.91532
U926,B,22,H,6,66,205.16,224.02,9925,8.91661
U926,B,22,H,6,68,205.18,224.04,11402,8.9179
U926,B,22,H,6,69,205.19,224.05,11467,8.91855
U926,B,22,H,6,72,205.22,224.08,9570,8.92048
U926,B,22,H,6,74,205.24,224.1,9023,8.92177
U926,B,22,H,6,76,205.26,224.12,7338,8.92306
U926,B,22,H,6,77,205.27,224.13,6576,8.92371
U926,B,22,H,6,80,205.3,224.16,7794,8.92565
U926,B,22,H,6,83,205.33,224.19,7593,8.92758
U926,B,22,H,6,84,205.34,224.2,8674,8.92823
U926,B,22,H,6,86,205.36,224.22,7877,8.92952
U926,B,22,H,6,88,205.38,224.24,10178,8.93081
U926,B,22,H,6,90,205.4,224.26,12455,8.9321
U926,B,22,H,6,91,205.41,224.27,14558,8.93274
U926,B,22,H,6,94,205.44,224.3,13504,8.93468
U926,B,22,H,6,96,205.46,224.32,12429,8.93626
U926,B,22,H,6,98,205.48,224.34,11071,8.93794
U926,B,22,H,6,100,205.5,224.36,10950,8.93962
U926,B,22,H,6,102,205.52,224.38,10058,8.9413
U926,B,22,H,6,104,205.54,224.4,9735,8.94298
U926,B,22,H,6,106,205.56,224.42,10122,8.94466
U926,B,22,H,6,109,205.59,224.45,10740,8.94718
U926,B,22,H,6,110,205.6,224.46,11006,8.94802
U926,B,22,H,6,112,205.62,224.48,13102,8.9497
U926,B,22,H,6,115,205.65,224.51,10583,8.95222
U926,B,22,H,6,116,205.66,224.52,16094,8.95306
U926,B,22,H,6,118,205.68,224.54,15833,8.95474
U926,B,22,H,6,121,205.71,224.57,13948,8.95688
U926,B,22,H,6,122,205.72,224.58,13174,8.95747
U926,B,22,H,6,124,205.74,224.6,10285,8.95865
U926,B,22,H,6,126,205.76,224.62,9389,8.95982
U926,B,22,H,6,128,205.78,224.64,10368,8.961
U926,B,22,H,6,132,205.82,224.68,9460,8.96335
U926,B,22,H,6,134,205.84,224.7,8382,8.96453
U926,A,23,H,1,3,203.53,224.74,10369,8.96688
U926,A,23,H,1,4,203.54,224.75,10910,8.96747
U926,A,23,H,1,6,203.56,224.77,9299,8.96865
U926,A,23,H,1,8,203.58,224.79,9365,8.96982
U926,A,23,H,1,10,203.6,224.81,9122,8.971
U926,A,23,H,1,12,203.62,224.83,10984,8.97218
U926,A,23,H,1,14,203.64,224.85,11476,8.97335
U926,A,23,H,1,15,203.65,224.86,9498,8.97394
U926,A,23,H,1,18,203.68,224.89,15202,8.97571
U926,A,23,H,1,19,203.69,224.9,14419,8.97625
U926,A,23,H,1,22,203.72,224.93,14268,8.97778
U926,A,23,H,1,23,203.73,224.94,14516,8.97829
U926,A,23,H,1,26,203.76,224.97,12254,8.97981
U926,A,23,H,1,28,203.78,224.99,11430,8.98083
U926,A,23,H,1,31,203.81,225.02,10684,8.98236
U926,A,23,H,1,32,203.82,225.03,8520,8.98287
U926,A,23,H,1,34,203.84,225.05,9206,8.98388
U926,A,23,H,1,36,203.86,225.07,9552,8.9849
U926,A,23,H,1,39,203.89,225.1,9165,8.98643
U926,A,23,H,1,40,203.9,225.11,10863,8.98693
U926,A,23,H,1,42,203.92,225.13,10322,8.98795
U926,A,23,H,1,43,203.93,225.14,9769,8.98846
U926,A,23,H,1,46,203.96,225.17,11435,8.98999
U926,A,23,H,1,47,203.97,225.18,11745,8.9905
U926,A,23,H,1,50,204,225.21,11584,8.99202
U926,A,23,H,1,52,204.02,225.23,13564,8.99304
U926,A,23,H,1,54,204.04,225.25,14578,8.99405
U926,A,23,H,1,56,204.06,225.27,11453,8.99507
U926,A,23,H,1,59,204.09,225.3,11487,8.9966
U926,A,23,H,1,60,204.1,225.31,12045,8.99711
U926,A,23,H,1,61,204.11,225.32,11264,8.99762
U926,A,23,H,1,64,204.14,225.35,9867,8.99914
U926,A,23,H,1,66,204.16,225.37,8440,9.00016
U926,A,23,H,1,69,204.19,225.4,9090,9.00169
U926,A,23,H,1,71,204.21,225.42,9138,9.0027
U926,A,23,H,1,72,204.22,225.43,9305,9.00321
U926,A,23,H,1,73,204.23,225.44,9074,9.00372
U926,A,23,H,1,76,204.26,225.47,8607,9.00525
U926,A,23,H,1,78,204.28,225.49,8558,9.00626
U926,A,23,H,1,79,204.29,225.5,8393,9.00677
U926,A,23,H,1,82,204.32,225.53,7414,9.0083
U926,A,23,H,1,84,204.34,225.55,9246,9.00931
U926,A,23,H,1,85,204.35,225.56,9259,9.00982
U926,A,23,H,1,88,204.38,225.59,9132,9.01135
U926,A,23,H,1,89,204.39,225.6,8989,9.01186
U926,A,23,H,1,92,204.42,225.63,8346,9.01338
U926,A,23,H,1,94,204.44,225.65,8709,9.0144
U926,A,23,H,1,95,204.45,225.66,8690,9.01491
U926,A,23,H,2,3,205.03,226.24,7971,9.04918
U926,A,23,H,2,4,205.04,226.25,7578,9.04995
U926,A,23,H,2,6,205.06,226.27,7703,9.05148
U926,A,23,H,2,9,205.09,226.3,9359,9.05378
U926,A,23,H,2,10,205.1,226.31,8248,9.05455
U926,A,23,H,2,12,205.12,226.33,10632,9.05608
U926,A,23,H,2,14,205.14,226.35,12737,9.05762
U926,A,23,H,2,15,205.15,226.36,13543,9.05826
U926,A,23,H,2,18,205.18,226.39,12620,9.05984
U926,A,23,H,2,21,205.21,226.42,12629,9.06141
U926,A,23,H,2,22,205.22,226.43,12392,9.06194
U926,A,23,H,2,24,205.24,226.45,11624,9.06299
U926,A,23,H,2,26,205.26,226.47,9936,9.06404
U926,A,23,H,2,27,205.27,226.48,9843,9.06456
U926,A,23,H,2,29,205.29,226.5,10342,9.06561
U926,A,23,H,2,32,205.32,226.53,9946,9.06719
U926,A,23,H,2,35,205.35,226.56,11125,9.06876
U926,A,23,H,2,36,205.36,226.57,10140,9.06929
U926,A,23,H,2,38,205.38,226.59,10386,9.07034
U926,A,23,H,2,40,205.4,226.61,12136,9.07139
U926,A,23,H,2,42,205.42,226.63,10552,9.07244
U926,A,23,H,2,43,205.43,226.64,12850,9.07296
U926,A,23,H,2,46,205.46,226.67,14702,9.07454
U926,A,23,H,2,49,205.49,226.7,16230,9.07611
U926,A,23,H,2,50,205.5,226.71,18088,9.07664
U926,A,23,H,2,52,205.52,226.73,18557,9.07769
U926,A,23,H,2,54,205.54,226.75,17259,9.07874
U926,A,23,H,2,55,205.55,226.76,17519,9.07926
U926,A,23,H,2,57,205.57,226.78,15707,9.08031
U926,A,23,H,2,60,205.6,226.81,13791,9.08187
U926,A,23,H,2,63,205.63,226.84,9027,9.08344
U926,A,23,H,2,64,205.64,226.85,10538,9.08397
U926,A,23,H,2,67,205.67,226.88,9777,9.08553
U926,A,23,H,2,68,205.68,226.89,9458,9.08606
U926,A,23,H,2,71,205.71,226.92,8935,9.08762
U926,A,23,H,2,74,205.74,226.95,9230,9.08919
U926,A,23,H,2,78,205.78,226.99,9041,9.09128
U926,A,23,H,2,80,205.8,227.01,8789,9.09233
U926,A,23,H,2,82,205.82,227.03,8963,9.09338
U926,A,23,H,2,84,205.84,227.05,8704,9.09442
U926,A,23,H,2,86,205.86,227.07,9093,9.09547
U926,A,23,H,2,88,205.88,227.09,9751,9.09651
U926,A,23,H,2,90,205.9,227.11,9694,9.09756
U926,A,23,H,2,92,205.92,227.13,9347,9.0986
U926,A,23,H,2,94,205.94,227.15,10797,9.09965
U926,A,23,H,2,96,205.96,227.17,10498,9.10069
U926,A,23,H,2,100,206,227.21,10348,9.10314
U926,A,23,H,2,102,206.02,227.23,8823,9.10465
U926,A,23,H,2,104,206.04,227.25,8772,9.10617
U926,A,23,H,2,106,206.06,227.27,8631,9.10768
U926,A,23,H,2,108,206.08,227.29,7611,9.1092
U926,A,23,H,2,110,206.1,227.31,7381,9.11071
U926,A,23,H,2,112,206.12,227.33,6367,9.11223
U926,A,23,H,2,114,206.14,227.35,6744,9.11374
U926,A,23,H,2,116,206.16,227.37,7394,9.11526
U926,A,23,H,2,120,206.2,227.41,7123,9.11829
U926,A,23,H,2,122,206.22,227.43,8383,9.1198
U926,A,23,H,2,123,206.23,227.44,8241,9.12056
U926,A,23,H,2,126,206.26,227.47,7794,9.12283
U926,A,23,H,2,128,206.28,227.49,9899,9.12435
U926,A,23,H,2,130,206.3,227.51,11995,9.12586
U926,A,23,H,2,132,206.32,227.53,10398,9.12731
U926,A,23,H,2,134,206.34,227.55,12242,9.12855
U926,A,23,H,2,139,206.39,227.6,7602,9.13166
U926,A,23,H,2,140,206.4,227.61,8144,9.13228
U926,A,23,H,2,142,206.42,227.63,6330,9.13353
U926,A,23,H,2,144,206.44,227.65,6765,9.13477
U926,A,23,H,2,146,206.46,227.67,6903,9.13601
U926,A,23,H,2,148,206.48,227.69,5931,9.13726
U926,A,23,H,3,3,206.53,227.74,7887,9.14036
U926,A,23,H,3,4,206.54,227.75,6530,9.14099
U926,A,23,H,3,6,206.56,227.77,7020,9.14223
U926,A,23,H,3,7,206.57,227.78,6866,9.14285
U926,A,23,H,3,10,206.6,227.81,7982,9.14472
U926,A,23,H,3,12,206.62,227.83,10225,9.14596
U926,A,23,H,3,14,206.64,227.85,8428,9.1472
U926,A,23,H,3,17,206.67,227.88,13839,9.14907
U926,A,23,H,3,18,206.68,227.89,12078,9.14969
U926,A,23,H,3,19,206.69,227.9,11843,9.15028
U926,A,23,H,3,22,206.72,227.93,13489,9.15193
U926,A,23,H,3,24,206.74,227.95,10606,9.15304
U926,A,23,H,3,26,206.76,227.97,9338,9.15414
U926,A,23,H,3,27,206.77,227.98,8393,9.1547
U926,A,23,H,3,30,206.8,228.01,7287,9.15635
U926,A,23,H,3,32,206.82,228.03,6317,9.15746
U926,A,23,H,3,34,206.84,228.05,6860,9.15857
U926,A,23,H,3,36,206.86,228.07,7365,9.15967
U926,A,23,H,3,38,206.88,228.09,7896,9.16078
U926,A,23,H,3,39,206.89,228.1,7568,9.16133
U926,A,23,H,3,42,206.92,228.13,7314,9.16299
U926,A,23,H,3,44,206.94,228.15,8280,9.16409
U926,A,23,H,3,46,206.96,228.17,9445,9.1652
U926,A,23,H,3,48,206.98,228.19,10414,9.1663
U926,A,23,H,3,50,207,228.21,9994,9.16741
U926,A,23,H,3,53,207.03,228.24,12598,9.16907
U926,A,23,H,3,54,207.04,228.25,11958,9.16962
U926,A,23,H,3,56,207.06,228.27,11599,9.17072
U926,A,23,H,3,58,207.08,228.29,10236,9.17193
U926,A,23,H,3,60,207.1,228.31,8847,9.17318
U926,A,23,H,3,62,207.12,228.33,9196,9.17442
U926,A,23,H,3,64,207.14,228.35,7549,9.17566
U926,A,23,H,3,67,207.17,228.38,8302,9.17753
U926,A,23,H,3,69,207.19,228.4,7087,9.17877
U926,A,23,H,3,70,207.2,228.41,8982,9.17939
U926,A,23,H,3,74,207.24,228.45,10130,9.18188
U926,A,23,H,3,78,207.28,228.49,10347,9.18436
U926,A,23,H,3,82,207.32,228.53,11414,9.18685
U926,A,23,H,3,84,207.34,228.55,14440,9.18809
U926,A,23,H,3,85,207.35,228.56,12712,9.18872
U926,A,23,H,3,90,207.4,228.61,14096,9.19182
U926,A,23,H,3,91,207.41,228.62,14456,9.19245
U926,A,23,H,3,95,207.45,228.66,14992,9.19514
U926,A,23,H,3,96,207.46,228.67,14704,9.1959
U926,A,23,H,3,98,207.48,228.69,14480,9.19743
U926,A,23,H,3,99,207.49,228.7,13603,9.19819
U926,A,23,H,3,102,207.52,228.73,13101,9.20048
U926,A,23,H,3,104,207.54,228.75,11100,9.202
U926,A,23,H,3,107,207.57,228.78,11111,9.20429
U926,A,23,H,3,110,207.6,228.81,11999,9.20657
U926,A,23,H,3,114,207.64,228.85,9481,9.20962
U926,A,23,H,3,116,207.66,228.87,8253,9.21114
U926,A,23,H,3,118,207.68,228.89,7805,9.21267
U926,A,23,H,3,122,207.72,228.93,8486,9.21571
U926,A,23,H,3,124,207.74,228.95,7644,9.21724
U926,A,23,H,3,126,207.76,228.97,8290,9.21876
U926,A,23,H,3,130,207.8,229.01,8310,9.22181
U926,A,23,H,3,134,207.84,229.05,8893,9.22486
U926,A,23,H,3,136,207.86,229.07,8397,9.22638
U926,A,23,H,3,138,207.88,229.09,9624,9.2279
U926,A,23,H,3,140,207.9,229.11,9630,9.22943
U926,A,23,H,3,144,207.94,229.15,12393,9.23248
U926,A,23,H,3,146,207.96,229.17,13652,9.234
U926,A,23,H,4,3,208.03,229.24,15606,9.23933
U926,A,23,H,4,4,208.04,229.25,15124,9.24009
U926,A,23,H,4,6,208.06,229.27,15047,9.24162
U926,A,23,H,4,9,208.09,229.3,17369,9.24362
U926,A,23,H,4,10,208.1,229.31,16691,9.24427
U926,A,23,H,4,12,208.12,229.33,13344,9.24557
U926,A,23,H,4,15,208.15,229.36,9965,9.24751
U926,A,23,H,4,16,208.16,229.37,9720,9.24816
U926,A,23,H,4,18,208.18,229.39,8803,9.24946
U926,A,23,H,4,19,208.19,229.4,7890,9.25011
U926,A,23,H,4,22,208.22,229.43,7675,9.25205
U926,A,23,H,4,24,208.24,229.45,8057,9.25335
U926,A,23,H,4,26,208.26,229.47,7177,9.25465
U926,A,23,H,4,28,208.28,229.49,7786,9.25595
U926,A,23,H,4,30,208.3,229.51,8525,9.25724
U926,A,23,H,4,33,208.33,229.54,8821,9.25919
U926,A,23,H,4,34,208.34,229.55,9285,9.25984
U926,A,23,H,4,35,208.35,229.56,7700,9.26049
U926,A,23,H,4,38,208.38,229.59,9950,9.26243
U926,A,23,H,4,40,208.4,229.61,11253,9.26373
U926,A,23,H,4,42,208.42,229.63,11967,9.26503
U926,A,23,H,4,43,208.43,229.64,11977,9.26567
U926,A,23,H,4,46,208.46,229.67,12043,9.26787
U926,A,23,H,4,48,208.48,229.69,10637,9.26937
U926,A,23,H,4,50,208.5,229.71,11306,9.27087
U926,A,23,H,4,52,208.52,229.73,9758,9.27238
U926,A,23,H,4,55,208.55,229.76,11638,9.27462
U926,A,23,H,4,56,208.56,229.77,12069,9.27537
U926,A,23,H,4,58,208.58,229.79,10907,9.27687
U926,A,23,H,4,60,208.6,229.81,13665,9.27837
U926,A,23,H,4,63,208.63,229.84,13153,9.28062
U926,A,23,H,4,64,208.64,229.85,14251,9.28137
U926,A,23,H,4,65,208.65,229.86,13481,9.28212
U926,A,23,H,4,69,208.69,229.9,14651,9.28487
U926,A,23,H,4,70,208.7,229.91,14938,9.28544
U926,A,23,H,4,71,208.71,229.92,13027,9.28602
U926,A,23,H,4,74,208.74,229.95,12061,9.28776
U926,A,23,H,4,76,208.76,229.97,11792,9.28891
U926,A,23,H,4,79,208.79,230,9362,9.29065
U926,A,23,H,4,80,208.8,230.01,8979,9.29123
U926,A,23,H,4,82,208.82,230.03,8527,9.29238
U926,A,23,H,4,84,208.84,230.05,7542,9.29354
U926,A,23,H,4,86,208.86,230.07,7123,9.29469
